@RELATION news
@ATTRIBUTE académica REAL
@ATTRIBUTE acesso REAL
@ATTRIBUTE acordo REAL
@ATTRIBUTE acusou REAL
@ATTRIBUTE acções REAL
@ATTRIBUTE adjunto REAL
@ATTRIBUTE administração REAL
@ATTRIBUTE admite REAL
@ATTRIBUTE admitiu REAL
@ATTRIBUTE adultos REAL
@ATTRIBUTE afirmou REAL
@ATTRIBUTE agora REAL
@ATTRIBUTE agência REAL
@ATTRIBUTE ainda REAL
@ATTRIBUTE alguns REAL
@ATTRIBUTE altura REAL
@ATTRIBUTE alunos REAL
@ATTRIBUTE além REAL
@ATTRIBUTE ameaças REAL
@ATTRIBUTE americana REAL
@ATTRIBUTE americano REAL
@ATTRIBUTE ana REAL
@ATTRIBUTE ano REAL
@ATTRIBUTE anos REAL
@ATTRIBUTE antes REAL
@ATTRIBUTE antónio REAL
@ATTRIBUTE anunciou REAL
@ATTRIBUTE ao REAL
@ATTRIBUTE aos REAL
@ATTRIBUTE apenas REAL
@ATTRIBUTE apesar REAL
@ATTRIBUTE apple REAL
@ATTRIBUTE apresenta REAL
@ATTRIBUTE apresentado REAL
@ATTRIBUTE após REAL
@ATTRIBUTE artigo REAL
@ATTRIBUTE as REAL
@ATTRIBUTE aspx REAL
@ATTRIBUTE assembleia REAL
@ATTRIBUTE assinante REAL
@ATTRIBUTE associação REAL
@ATTRIBUTE assuntos REAL
@ATTRIBUTE através REAL
@ATTRIBUTE atual REAL
@ATTRIBUTE até REAL
@ATTRIBUTE aumentar REAL
@ATTRIBUTE aumento REAL
@ATTRIBUTE ação REAL
@ATTRIBUTE b REAL
@ATTRIBUTE banco REAL
@ATTRIBUTE banda REAL
@ATTRIBUTE baspx REAL
@ATTRIBUTE bayern REAL
@ATTRIBUTE be REAL
@ATTRIBUTE benfica REAL
@ATTRIBUTE bento REAL
@ATTRIBUTE bernardo REAL
@ATTRIBUTE bloco REAL
@ATTRIBUTE boa REAL
@ATTRIBUTE bolsa REAL
@ATTRIBUTE bolsas REAL
@ATTRIBUTE bpt REAL
@ATTRIBUTE braga REAL
@ATTRIBUTE c REAL
@ATTRIBUTE cada REAL
@ATTRIBUTE caminho REAL
@ATTRIBUTE campeonato REAL
@ATTRIBUTE campeão REAL
@ATTRIBUTE campeões REAL
@ATTRIBUTE cancro REAL
@ATTRIBUTE carlos REAL
@ATTRIBUTE carvalho REAL
@ATTRIBUTE casa REAL
@ATTRIBUTE caso REAL
@ATTRIBUTE causa REAL
@ATTRIBUTE cavaco REAL
@ATTRIBUTE centenas REAL
@ATTRIBUTE central REAL
@ATTRIBUTE centro REAL
@ATTRIBUTE centros REAL
@ATTRIBUTE cerca REAL
@ATTRIBUTE chelsea REAL
@ATTRIBUTE cidade REAL
@ATTRIBUTE cientistas REAL
@ATTRIBUTE cinco REAL
@ATTRIBUTE cinema REAL
@ATTRIBUTE cinterior REAL
@ATTRIBUTE clube REAL
@ATTRIBUTE coelho REAL
@ATTRIBUTE coimbra REAL
@ATTRIBUTE com REAL
@ATTRIBUTE como REAL
@ATTRIBUTE competição REAL
@ATTRIBUTE compositor REAL
@ATTRIBUTE comunicação REAL
@ATTRIBUTE concerto REAL
@ATTRIBUTE condições REAL
@ATTRIBUTE conquista REAL
@ATTRIBUTE conquistou REAL
@ATTRIBUTE conselho REAL
@ATTRIBUTE considera REAL
@ATTRIBUTE considerado REAL
@ATTRIBUTE considerou REAL
@ATTRIBUTE conta REAL
@ATTRIBUTE contra REAL
@ATTRIBUTE convocados REAL
@ATTRIBUTE costa REAL
@ATTRIBUTE cpaginainicial REAL
@ATTRIBUTE cpolitica REAL
@ATTRIBUTE crescimento REAL
@ATTRIBUTE crianças REAL
@ATTRIBUTE crise REAL
@ATTRIBUTE cultura REAL
@ATTRIBUTE d REAL
@ATTRIBUTE da REAL
@ATTRIBUTE dados REAL
@ATTRIBUTE dar REAL
@ATTRIBUTE das REAL
@ATTRIBUTE dcontent REAL
@ATTRIBUTE decisão REAL
@ATTRIBUTE defendeu REAL
@ATTRIBUTE defesa REAL
@ATTRIBUTE dentro REAL
@ATTRIBUTE departamento REAL
@ATTRIBUTE depois REAL
@ATTRIBUTE deputado REAL
@ATTRIBUTE descida REAL
@ATTRIBUTE desde REAL
@ATTRIBUTE desempregados REAL
@ATTRIBUTE desemprego REAL
@ATTRIBUTE desenvolvimento REAL
@ATTRIBUTE despedimento REAL
@ATTRIBUTE desporto REAL
@ATTRIBUTE desta REAL
@ATTRIBUTE deste REAL
@ATTRIBUTE deve REAL
@ATTRIBUTE devido REAL
@ATTRIBUTE dia REAL
@ATTRIBUTE dias REAL
@ATTRIBUTE dificuldades REAL
@ATTRIBUTE direcção REAL
@ATTRIBUTE disse REAL
@ATTRIBUTE divisão REAL
@ATTRIBUTE diz REAL
@ATTRIBUTE do REAL
@ATTRIBUTE dois REAL
@ATTRIBUTE domingo REAL
@ATTRIBUTE dos REAL
@ATTRIBUTE dragão REAL
@ATTRIBUTE duas REAL
@ATTRIBUTE durante REAL
@ATTRIBUTE dívida REAL
@ATTRIBUTE dólares REAL
@ATTRIBUTE e REAL
@ATTRIBUTE economia REAL
@ATTRIBUTE economico REAL
@ATTRIBUTE económico REAL
@ATTRIBUTE edição REAL
@ATTRIBUTE eduardo REAL
@ATTRIBUTE educação REAL
@ATTRIBUTE eleições REAL
@ATTRIBUTE em REAL
@ATTRIBUTE emprego REAL
@ATTRIBUTE empresa REAL
@ATTRIBUTE empresas REAL
@ATTRIBUTE encontro REAL
@ATTRIBUTE engenharia REAL
@ATTRIBUTE enquanto REAL
@ATTRIBUTE ensino REAL
@ATTRIBUTE entrada REAL
@ATTRIBUTE entre REAL
@ATTRIBUTE equipa REAL
@ATTRIBUTE era REAL
@ATTRIBUTE escolas REAL
@ATTRIBUTE escritor REAL
@ATTRIBUTE espanha REAL
@ATTRIBUTE espanhol REAL
@ATTRIBUTE esquerda REAL
@ATTRIBUTE essa REAL
@ATTRIBUTE esta REAL
@ATTRIBUTE estado REAL
@ATTRIBUTE estados REAL
@ATTRIBUTE estar REAL
@ATTRIBUTE este REAL
@ATTRIBUTE estes REAL
@ATTRIBUTE estreia REAL
@ATTRIBUTE estudantes REAL
@ATTRIBUTE estudo REAL
@ATTRIBUTE está REAL
@ATTRIBUTE estádio REAL
@ATTRIBUTE estão REAL
@ATTRIBUTE etapa REAL
@ATTRIBUTE eua REAL
@ATTRIBUTE euro REAL
@ATTRIBUTE europa REAL
@ATTRIBUTE europeia REAL
@ATTRIBUTE europeu REAL
@ATTRIBUTE euros REAL
@ATTRIBUTE ex REAL
@ATTRIBUTE exercício REAL
@ATTRIBUTE f REAL
@ATTRIBUTE face REAL
@ATTRIBUTE facebook REAL
@ATTRIBUTE faculdade REAL
@ATTRIBUTE família REAL
@ATTRIBUTE fase REAL
@ATTRIBUTE faz REAL
@ATTRIBUTE fazer REAL
@ATTRIBUTE fc REAL
@ATTRIBUTE federação REAL
@ATTRIBUTE feedproxy REAL
@ATTRIBUTE feeds REAL
@ATTRIBUTE feedsportal REAL
@ATTRIBUTE feira REAL
@ATTRIBUTE feita REAL
@ATTRIBUTE feito REAL
@ATTRIBUTE fernando REAL
@ATTRIBUTE festa REAL
@ATTRIBUTE festival REAL
@ATTRIBUTE fez REAL
@ATTRIBUTE ficar REAL
@ATTRIBUTE fim REAL
@ATTRIBUTE final REAL
@ATTRIBUTE foi REAL
@ATTRIBUTE foram REAL
@ATTRIBUTE forma REAL
@ATTRIBUTE formação REAL
@ATTRIBUTE francês REAL
@ATTRIBUTE frança REAL
@ATTRIBUTE frente REAL
@ATTRIBUTE fundação REAL
@ATTRIBUTE futebol REAL
@ATTRIBUTE futuro REAL
@ATTRIBUTE g REAL
@ATTRIBUTE geral REAL
@ATTRIBUTE google REAL
@ATTRIBUTE governo REAL
@ATTRIBUTE grande REAL
@ATTRIBUTE grandes REAL
@ATTRIBUTE greve REAL
@ATTRIBUTE grupo REAL
@ATTRIBUTE grécia REAL
@ATTRIBUTE h REAL
@ATTRIBUTE história REAL
@ATTRIBUTE hjhqxs REAL
@ATTRIBUTE hoje REAL
@ATTRIBUTE horas REAL
@ATTRIBUTE htm REAL
@ATTRIBUTE html REAL
@ATTRIBUTE hxbi REAL
@ATTRIBUTE há REAL
@ATTRIBUTE i REAL
@ATTRIBUTE iid REAL
@ATTRIBUTE imprensa REAL
@ATTRIBUTE incluindo REAL
@ATTRIBUTE indústria REAL
@ATTRIBUTE informação REAL
@ATTRIBUTE informações REAL
@ATTRIBUTE iniciativa REAL
@ATTRIBUTE instituto REAL
@ATTRIBUTE internacional REAL
@ATTRIBUTE internet REAL
@ATTRIBUTE inédita REAL
@ATTRIBUTE início REAL
@ATTRIBUTE isso REAL
@ATTRIBUTE itália REAL
@ATTRIBUTE j REAL
@ATTRIBUTE ja REAL
@ATTRIBUTE jamor REAL
@ATTRIBUTE jn REAL
@ATTRIBUTE jogador REAL
@ATTRIBUTE jogadores REAL
@ATTRIBUTE jogar REAL
@ATTRIBUTE jogo REAL
@ATTRIBUTE jogos REAL
@ATTRIBUTE jorge REAL
@ATTRIBUTE jornal REAL
@ATTRIBUTE jornalista REAL
@ATTRIBUTE josé REAL
@ATTRIBUTE joão REAL
@ATTRIBUTE julho REAL
@ATTRIBUTE junho REAL
@ATTRIBUTE justiça REAL
@ATTRIBUTE já REAL
@ATTRIBUTE k REAL
@ATTRIBUTE l REAL
@ATTRIBUTE lançamento REAL
@ATTRIBUTE lhe REAL
@ATTRIBUTE liga REAL
@ATTRIBUTE lisboa REAL
@ATTRIBUTE lista REAL
@ATTRIBUTE livro REAL
@ATTRIBUTE lugar REAL
@ATTRIBUTE luz REAL
@ATTRIBUTE líder REAL
@ATTRIBUTE m REAL
@ATTRIBUTE maio REAL
@ATTRIBUTE maior REAL
@ATTRIBUTE mais REAL
@ATTRIBUTE manhã REAL
@ATTRIBUTE manifestou REAL
@ATTRIBUTE maria REAL
@ATTRIBUTE martin REAL
@ATTRIBUTE mas REAL
@ATTRIBUTE melhor REAL
@ATTRIBUTE melhores REAL
@ATTRIBUTE menos REAL
@ATTRIBUTE mercado REAL
@ATTRIBUTE mesmo REAL
@ATTRIBUTE miguel REAL
@ATTRIBUTE mil REAL
@ATTRIBUTE milhoes REAL
@ATTRIBUTE milhões REAL
@ATTRIBUTE ministro REAL
@ATTRIBUTE ministério REAL
@ATTRIBUTE minuto REAL
@ATTRIBUTE minutos REAL
@ATTRIBUTE momento REAL
@ATTRIBUTE morreu REAL
@ATTRIBUTE morte REAL
@ATTRIBUTE mudar REAL
@ATTRIBUTE muito REAL
@ATTRIBUTE mundial REAL
@ATTRIBUTE mundo REAL
@ATTRIBUTE munique REAL
@ATTRIBUTE música REAL
@ATTRIBUTE músico REAL
@ATTRIBUTE n REAL
@ATTRIBUTE na REAL
@ATTRIBUTE nacional REAL
@ATTRIBUTE nao REAL
@ATTRIBUTE nas REAL
@ATTRIBUTE negociações REAL
@ATTRIBUTE nesta REAL
@ATTRIBUTE neste REAL
@ATTRIBUTE no REAL
@ATTRIBUTE noite REAL
@ATTRIBUTE norte REAL
@ATTRIBUTE nos REAL
@ATTRIBUTE noticia REAL
@ATTRIBUTE noticias REAL
@ATTRIBUTE nova REAL
@ATTRIBUTE novas REAL
@ATTRIBUTE novo REAL
@ATTRIBUTE novos REAL
@ATTRIBUTE num REAL
@ATTRIBUTE numa REAL
@ATTRIBUTE nunca REAL
@ATTRIBUTE não REAL
@ATTRIBUTE número REAL
@ATTRIBUTE o REAL
@ATTRIBUTE oito REAL
@ATTRIBUTE oliveira REAL
@ATTRIBUTE onde REAL
@ATTRIBUTE online REAL
@ATTRIBUTE oportunidades REAL
@ATTRIBUTE organização REAL
@ATTRIBUTE os REAL
@ATTRIBUTE ou REAL
@ATTRIBUTE outros REAL
@ATTRIBUTE ouvir REAL
@ATTRIBUTE p REAL
@ATTRIBUTE palavras REAL
@ATTRIBUTE para REAL
@ATTRIBUTE parlamentares REAL
@ATTRIBUTE parlamento REAL
@ATTRIBUTE parte REAL
@ATTRIBUTE participação REAL
@ATTRIBUTE partir REAL
@ATTRIBUTE passado REAL
@ATTRIBUTE passar REAL
@ATTRIBUTE passos REAL
@ATTRIBUTE paulo REAL
@ATTRIBUTE país REAL
@ATTRIBUTE países REAL
@ATTRIBUTE pcp REAL
@ATTRIBUTE pedro REAL
@ATTRIBUTE pela REAL
@ATTRIBUTE pelas REAL
@ATTRIBUTE pelo REAL
@ATTRIBUTE pelos REAL
@ATTRIBUTE perdas REAL
@ATTRIBUTE perfil REAL
@ATTRIBUTE período REAL
@ATTRIBUTE pessoa REAL
@ATTRIBUTE pessoas REAL
@ATTRIBUTE pianista REAL
@ATTRIBUTE pinto REAL
@ATTRIBUTE plano REAL
@ATTRIBUTE pode REAL
@ATTRIBUTE podem REAL
@ATTRIBUTE poder REAL
@ATTRIBUTE política REAL
@ATTRIBUTE políticas REAL
@ATTRIBUTE político REAL
@ATTRIBUTE pontos REAL
@ATTRIBUTE por REAL
@ATTRIBUTE porque REAL
@ATTRIBUTE porto REAL
@ATTRIBUTE portugal REAL
@ATTRIBUTE portuguesa REAL
@ATTRIBUTE portugueses REAL
@ATTRIBUTE português REAL
@ATTRIBUTE posição REAL
@ATTRIBUTE possibilidade REAL
@ATTRIBUTE possível REAL
@ATTRIBUTE pouco REAL
@ATTRIBUTE prazo REAL
@ATTRIBUTE prepara REAL
@ATTRIBUTE presidente REAL
@ATTRIBUTE pretende REAL
@ATTRIBUTE preço REAL
@ATTRIBUTE primeira REAL
@ATTRIBUTE primeiro REAL
@ATTRIBUTE primeiros REAL
@ATTRIBUTE principais REAL
@ATTRIBUTE processo REAL
@ATTRIBUTE procura REAL
@ATTRIBUTE profissional REAL
@ATTRIBUTE programa REAL
@ATTRIBUTE proposta REAL
@ATTRIBUTE prova REAL
@ATTRIBUTE prémio REAL
@ATTRIBUTE próxima REAL
@ATTRIBUTE próximo REAL
@ATTRIBUTE ps REAL
@ATTRIBUTE psd REAL
@ATTRIBUTE pt REAL
@ATTRIBUTE publicado REAL
@ATTRIBUTE publico REAL
@ATTRIBUTE publicociencias REAL
@ATTRIBUTE publicocultura REAL
@ATTRIBUTE publicodesporto REAL
@ATTRIBUTE publicoeducacao REAL
@ATTRIBUTE publicopolitica REAL
@ATTRIBUTE publicosociedade REAL
@ATTRIBUTE publicotecnologia REAL
@ATTRIBUTE pública REAL
@ATTRIBUTE público REAL
@ATTRIBUTE q REAL
@ATTRIBUTE qual REAL
@ATTRIBUTE qualquer REAL
@ATTRIBUTE quando REAL
@ATTRIBUTE quarta REAL
@ATTRIBUTE quase REAL
@ATTRIBUTE quatro REAL
@ATTRIBUTE que REAL
@ATTRIBUTE quem REAL
@ATTRIBUTE quer REAL
@ATTRIBUTE questão REAL
@ATTRIBUTE quinta REAL
@ATTRIBUTE quot REAL
@ATTRIBUTE r REAL
@ATTRIBUTE receber REAL
@ATTRIBUTE recebeu REAL
@ATTRIBUTE rede REAL
@ATTRIBUTE redes REAL
@ATTRIBUTE regional REAL
@ATTRIBUTE região REAL
@ATTRIBUTE relvas REAL
@ATTRIBUTE república REAL
@ATTRIBUTE resolver REAL
@ATTRIBUTE responsáveis REAL
@ATTRIBUTE resposta REAL
@ATTRIBUTE reunião REAL
@ATTRIBUTE revela REAL
@ATTRIBUTE revista REAL
@ATTRIBUTE rio REAL
@ATTRIBUTE rss REAL
@ATTRIBUTE s REAL
@ATTRIBUTE sair REAL
@ATTRIBUTE santos REAL
@ATTRIBUTE sapo REAL
@ATTRIBUTE sassetti REAL
@ATTRIBUTE saída REAL
@ATTRIBUTE saúde REAL
@ATTRIBUTE se REAL
@ATTRIBUTE secretas REAL
@ATTRIBUTE secretário REAL
@ATTRIBUTE segunda REAL
@ATTRIBUTE segundo REAL
@ATTRIBUTE segurança REAL
@ATTRIBUTE seguro REAL
@ATTRIBUTE seja REAL
@ATTRIBUTE selecionador REAL
@ATTRIBUTE seleção REAL
@ATTRIBUTE sem REAL
@ATTRIBUTE semana REAL
@ATTRIBUTE ser REAL
@ATTRIBUTE serviço REAL
@ATTRIBUTE serviços REAL
@ATTRIBUTE será REAL
@ATTRIBUTE sessão REAL
@ATTRIBUTE sete REAL
@ATTRIBUTE setor REAL
@ATTRIBUTE seu REAL
@ATTRIBUTE seus REAL
@ATTRIBUTE sexta REAL
@ATTRIBUTE sido REAL
@ATTRIBUTE silva REAL
@ATTRIBUTE sindicato REAL
@ATTRIBUTE site REAL
@ATTRIBUTE situação REAL
@ATTRIBUTE sjn REAL
@ATTRIBUTE sob REAL
@ATTRIBUTE sobre REAL
@ATTRIBUTE sociais REAL
@ATTRIBUTE social REAL
@ATTRIBUTE socialista REAL
@ATTRIBUTE sociedade REAL
@ATTRIBUTE sporting REAL
@ATTRIBUTE story REAL
@ATTRIBUTE street REAL
@ATTRIBUTE sua REAL
@ATTRIBUTE sul REAL
@ATTRIBUTE superior REAL
@ATTRIBUTE sábado REAL
@ATTRIBUTE são REAL
@ATTRIBUTE só REAL
@ATTRIBUTE tal REAL
@ATTRIBUTE também REAL
@ATTRIBUTE tarde REAL
@ATTRIBUTE taça REAL
@ATTRIBUTE tecnologia REAL
@ATTRIBUTE tem REAL
@ATTRIBUTE tempo REAL
@ATTRIBUTE tenha REAL
@ATTRIBUTE ter REAL
@ATTRIBUTE terminou REAL
@ATTRIBUTE terá REAL
@ATTRIBUTE terça REAL
@ATTRIBUTE tinha REAL
@ATTRIBUTE todas REAL
@ATTRIBUTE todo REAL
@ATTRIBUTE todos REAL
@ATTRIBUTE torne REAL
@ATTRIBUTE total REAL
@ATTRIBUTE trabalhadores REAL
@ATTRIBUTE trabalho REAL
@ATTRIBUTE treinador REAL
@ATTRIBUTE trimestre REAL
@ATTRIBUTE três REAL
@ATTRIBUTE tudo REAL
@ATTRIBUTE técnicos REAL
@ATTRIBUTE têm REAL
@ATTRIBUTE título REAL
@ATTRIBUTE u REAL
@ATTRIBUTE um REAL
@ATTRIBUTE uma REAL
@ATTRIBUTE unidos REAL
@ATTRIBUTE universidade REAL
@ATTRIBUTE utilizadores REAL
@ATTRIBUTE vai REAL
@ATTRIBUTE veja REAL
@ATTRIBUTE vence REAL
@ATTRIBUTE vencedor REAL
@ATTRIBUTE vencer REAL
@ATTRIBUTE venceu REAL
@ATTRIBUTE ver REAL
@ATTRIBUTE vez REAL
@ATTRIBUTE vezes REAL
@ATTRIBUTE vice REAL
@ATTRIBUTE vida REAL
@ATTRIBUTE vitória REAL
@ATTRIBUTE volta REAL
@ATTRIBUTE voltou REAL
@ATTRIBUTE várias REAL
@ATTRIBUTE vão REAL
@ATTRIBUTE w REAL
@ATTRIBUTE x REAL
@ATTRIBUTE y REAL
@ATTRIBUTE z REAL
@ATTRIBUTE zona REAL
@ATTRIBUTE ª REAL
@ATTRIBUTE º REAL
@ATTRIBUTE à REAL
@ATTRIBUTE às REAL
@ATTRIBUTE é REAL
@ATTRIBUTE época REAL
@ATTRIBUTE última REAL
@ATTRIBUTE último REAL
@ATTRIBUTE últimos REAL

@ATTRIBUTE class 	{'EconomiaePolitica', 'Desporto', 'CulturaeLazer', 'CienciaeTecnologia', 'Sociedade'}

@DATA
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'CienciaeTecnologia'
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,'CienciaeTecnologia'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,'CienciaeTecnologia'
